1513791518 239474 13655 106700 32174
1513791523 239474 13655 106700 32174
1513813508 239474 13661 106700 32174
1513851895 239474 13661 106700 32174
1513947945 239474 13662 106700 32174
1513948225 239474 13662 106700 32174
1513950265 239474 13665 106700 32174
1513950710 239474 13665 106700 32174
1513953145 239509 13665 106700 32174
1513963912 244718 13665 106700 32174
1513963916 244718 13665 106700 32174
1514454612 244718 14392 106700 32174
1514454618 244718 14392 106700 32174
1514482334 244718 14747 106700 32174
1514482341 244718 14747 106700 32174
1514487120 244718 14749 106700 32174
1514487126 244718 14749 106700 32174
1514657541 247667 14749 106700 32174
1514657545 247667 14749 106700 32174
1514899831 247961 14749 106700 32174
1514899840 247961 14749 106700 32174
1514905109 248035 14749 106700 32174
1514905243 248047 14749 106700 32174
1514911709 248047 14789 106700 32174
1514911716 248047 14789 106700 32174
1514912437 248047 14791 106700 32174
1514912914 248047 14791 106700 32174
1514913360 248048 14791 106700 32174
1514928513 248058 14791 106700 32174
1514928633 248058 14791 106700 32174
1514930626 248073 14791 106700 32174
1514930977 248099 14791 106700 32174
1514931727 248105 14791 106700 32174
1514974666 248114 14791 106700 32174
1515088076 248114 14791 106700 33382
1515088082 248114 14791 106700 33382
1515403173 248114 14791 106700 33382
1515686308 248114 16007 106700 33382
1515686322 248114 16007 106700 33382
1515714791 248114 16080 106700 33382
1515714800 248114 16080 106700 33382
1515755141 248114 16080 106700 33416
1515755146 248114 16080 106700 33416
1515758605 248114 16120 106700 33416
1515760217 248114 16120 106700 33416
1515773825 248114 16125 106700 33416
1515774316 248114 16125 106700 33416
1515775180 248114 16126 106700 33416
1515775667 248114 16126 106700 33416
1515776560 248114 16127 106700 33416
1515778245 248114 16129 106700 33416
1515924898 248114 16129 106700 33526
1516009992 248114 16129 106700 33526
1516025954 249439 16129 106700 33526
1516025960 249439 16129 106700 33526
1516027284 249443 16129 106700 33526
1516036867 249444 16129 106700 33526
1516037479 249444 16338 106700 33526
1516037490 249444 16338 106700 33526
1516039399 249444 16346 106700 33526
1516040405 249444 16346 106700 33526
1516050009 249460 16346 106700 33526
1516050515 249465 16346 106700 33526
1516052026 249473 16346 106700 33526
1516085443 249499 16346 106700 33526
1516085471 249506 16346 106700 33526
1516293598 249506 16650 106700 33526
1516293604 249506 16650 106700 33526
1516295132 249506 16650 106700 33714
1516295139 249506 16650 106700 33714
1516359320 249592 16650 106700 33714
1516361235 249592 16650 106700 33714
1516380871 250485 16650 106700 33714
1516380877 250485 16650 106700 33714
1516380944 250485 16701 106700 33714
1516549157 250485 16726 106700 33714
1516615105 250485 16726 106700 33714
1516616558 250485 16733 106700 33714
1516635875 250491 16733 106700 33714
1516636179 250493 16733 106700 33714
1516728397 250493 22080 106700 33714
1516728403 250493 22080 106700 33714
1516736147 250503 22080 106700 33714
1516736538 250504 22080 106700 33714
1516737745 250605 22080 106700 33714
1516808569 251162 22080 106700 33714
1516808723 251168 22080 106700 33714
1516813644 251249 22080 106700 33714
1516813652 251249 22080 106700 33714
1516814311 251250 22080 106700 33714
1516818559 251250 22081 106700 33714
1516964347 251309 22081 106700 33714
1517224904 251394 22081 106700 33714
1517224910 251394 22081 106700 33714
1517244420 251394 24242 106700 33714
1517244427 251394 24242 106700 33714
1517325142 252506 24242 106700 33714
1517325152 252506 24242 106700 33714
1517325678 252507 24242 106700 33714
1517326665 252507 24419 106700 33714
1517326673 252507 24419 106700 33714
1517327029 252540 24419 106700 33714
1517332658 252540 24552 106700 33714
1517332663 252540 24552 106700 33714
1517335068 252737 24552 106700 33714
1517335074 252737 24552 106700 33714
1517336184 252743 24552 106700 33714
1517346057 252743 24560 106700 33714
1517349206 252743 24567 106700 33714
1517423828 252753 24567 106700 33714
1517478376 252753 24579 106700 33714
1517478726 252753 24581 106700 33714
1517479170 252753 24581 106700 33714
1517484162 252785 24581 106700 33714
1517484169 252785 24581 106700 33714
1517503544 252785 25061 106700 33714
1517503552 252785 25061 106700 33714
1517503703 252785 25063 106700 33714
1517504281 252785 25063 106700 33714
1517509935 252785 25102 106700 33714
1517510315 252785 25102 106700 33714
1517567721 252785 25114 106700 33714
1517567727 252785 25114 106700 33714
1517571082 252785 25206 106700 33714
1517571088 252785 25206 106700 33714
1517916960 252785 25826 106700 33714
1517916971 252785 25826 106700 33714
1517918371 252785 25827 106700 33714
1517919212 252785 25829 106700 33714
1517919601 252785 25829 106700 33714
1517924116 252785 25841 106700 33714
1517924122 252785 25841 106700 33714
1517924366 252785 25852 106700 33714
1517924390 252785 25852 106700 33714
1517936749 252785 25852 106700 33720
1517939188 252785 25852 106700 33720
1517939402 252785 25853 106700 33720
1517939408 252785 25853 106700 33720
1517941584 252785 26205 106700 33720
1517941591 252785 26205 106700 33720
1518001648 252785 26205 106700 33722
1518024183 254290 26205 106700 33722
1518024196 254290 26205 106700 33722
1518032417 254290 26210 106700 33722
1518032823 254290 26210 106700 33722
1518033006 254290 26210 106700 33722
1518088389 254292 26210 106700 33722
1518088987 254292 26210 106700 33722
1518098636 254295 26210 106700 33722
1518099129 254295 26210 106700 33722
1518099138 254295 26231 106700 33722
1518099651 254295 26231 106700 33722
1518174706 254772 26231 106700 33722
